shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Air Huarache Praline (2021), Nike, DH8143-201, 120, 75, 65, 60, 6374fd7803a96e36ed3d3b5d, Nike Air Huarache, Praline/Umber-Vine-Black, 2021-11-26, Dressing Tinker Hatfield's groundbreaking silhouette in subtle earth tones is the Nike Air Huarache LE 'Praline.' A beige nubuck upper features the sneaker's traditional mesh and leather build and a signature neoprene sleeve rendered in contrasting brown and violet hues with the TPU heel cage in a solid black finish. It's built on a sculpted tan foam midsole with encapsulated Nike Air cushioning.
Nike Waffle Racer Off-White Vivid Sky (W), Nike, CD8180-400, 150, 122, 103, 98, 6374fd7803a96e36ed3d3b5e, Nike Waffle Racer, Vivid Sky/Black-Electric Green, 2019-12-12, Virgil Abloh brings his signature aesthetic to the Waffle Racer with the OFF-WHITE x Wmns Waffle Racer 'Vivid Sky.' Releasing as part of a three-shoe pack the shoe's Vivid Sky upper is overlaid by translucent textile highlighted by Electric Green Swooshes and laces. The signature hang-tag and medial-side branding are both present while underfoot a bold spiked outsole provides traction.
Nike Vaporwaffle sacai Jean Paul Gaultier Black White, Nike, DH9186-001, 250, 253, 254, 210, 6374fd7803a96e36ed3d3b60, Nike Vaporwaffle, Black/Black-White, 2022-02-22, A collaboration between Nike and sacai that brings Jean Paul Gaultier into the fold the sacai x Jean Paul Gaultier x VaporWaffle 'Black' is one of two debut colorways. Drawing from the VaporFly and 1983 Pegasus the shoe's higher-cut construction is built with a black textile base bolstered by leather and suede overlays and sporting baseball-style stitching throughout. Doubled-up elements include two tongues two Swooshes and two sets of laces while underfoot a double-stacked foam midsole includes a split heel. A waffle rubber outsole offers traction.
Nike Air Zoom Alphafly Next% Watermelon, Nike, CI9925-100, 250, 175, 148, 137, 6374fd7803a96e36ed3d3b66, Nike Air Zoom Alphafly Next%, White/Black-Red-Barely Volt, 2020-07-02, The Air Zoom Alphafly Next% 'Watermelon' is a technical running shoe with a pastel colorway. The shoe's upper is built with AtomKnit which builds on Flyknit finished in white and complemented by the Swoosh branding in red. Underfoot the shoe's ZoomX foam midsole appears in green to give the shoe its name working with dual Zoom Air units in the forefoot for cushioning. A full-length carbon fiber plate offers stability.
Nike Cosmic Unity Apricot Agate, Nike, DA6725-800, 150, 110, 97, 85, 6374fd7803a96e36ed3d3b67, Nike Cosmic Unity, Apricot Agate/Black-Lime Glow, 2021-04-22, The Cosmic Unity 'Pomegranate' brings a vibrant look to its performance basketball construction. Drawing from the natural world the shoe is built with 25% recycled materials by weight. The upper emerges with a textile build finished in pink and accented by a pomegranate graphic on the tongue a nod to the use of the fruit's rind in making some of the shoe's coloring. The sockliner includes an infographic that reveals as much while underfoot a full-length Zoom Air strobel stitched directly to the upper provides cushioning.
Nike Air Huarache Escape (2021), Nike, DH9532-201, 120, 99, 100, 65, 6374fd7803a96e36ed3d3b6a, Nike Air Huarache, Bisque/Storm Grey-Rope-Black, 2021-04-16, Released in 2021 the Air Huarache 'Escape' 2021 is a reissue of a 2003 colorway. Originally released as part of an outdoor-inspired pack the shoe's upper is built with a stretchy bootie base overlaid by leather at the toe and finished in a neutral series of hues. Rather than a classic heel counter a brown leather midfoot cage connects to a heel strap to support the fit while underfoot a phylon midsole houses Air for cushioning.
Nike Air Presto Triple Black (GS), Nike, 833875-003, 100, 46, 27, 27, 6374fd7803a96e36ed3d3b6d, Nike Air Presto, Black/Black-Black, 2016-01-01, Offered in grade-school sizing the Nike Air Presto receives the classic ‘Triple Black’ treatment resulting in a monochromatic look for the shoe originally billed as a ‘T-shirt for the foot.’ The lifestyle runner features a classic build highlighted by stretchy neoprene with breathable mesh and a molded heel cage for added stability. A foam midsole with encapsulated Air cushioning delivers a comfortable ride.
Nike Air Huarache Run DNA CH.1 Air Max 1 Purple Punch, Nike, AR3863-101, 110, 107, 50, 50, 6374fd7803a96e36ed3d3b71, Nike Air Huarache Run, White/Neutral Grey-Sport Royal, 2020-03-13, Releasing alongside an Air Huarache the Air Max 1 DNA CH.1 'Purple Punch' draws from the former's OG colorway. As a result the shoe's upper is highlighted by hits of Purple Punch. A neoprene tongue and molded TPU heel panel add further tributes to the Huarache while underfoot the midsole houses visible Max Air in the heel for cushioning.
Nike Air Presto Mid Acronym Racer Pink, Nike, AH7832-600, 200, 199, 175, 175, 6374fd7803a96e36ed3d3b73, Nike Air Presto Mid, Racer Pink/Black-Photo Blue-White, 2018-09-20, Munich-based brand ACRONYM joined up with Nike to update the Air Presto Mid with an exclusive colorway. The Acronym x Air Presto Mid 'Racer Pink' features a textile mesh and synthetic upper with black and white patterns across the TPU cage. The sneaker also showcases Racer Pink Photo Blue and yellow details on the ankle forefoot and eyestay. The shoe’s fit is emphasized by an elastic lacing system and a zippering structure across its extended ankle.
Nike LD Waffle sacai Summit White, Nike, BV0073-100, 160, 432, 463, 344, 6374fd7803a96e36ed3d3b74, Nike LD Waffle, Summit White/White-Wolf Grey-Black, 2019-09-12, Launching in collaboration with the Japanese high-fashion label the Sacai x LDWaffle 'Summit White' applies neutral hues to a hybrid sneaker that blends elements from the Nike LDV and Waffle Racer. The upper built with a combination of leather suede and breathable mesh is distinguished by doubled-up construction on the tongue laces and Swoosh. A co-branded heel tab is the finishing touch.
Nike Overbreak SP Light Bone, Nike, DC3041-001, 140, 83, 71, 71, 6374fd7803a96e36ed3d3b75, Nike Overbreak SP, Light Bone/Metallic Silver-Sail-Rift Blue, 2021-08-31, The lifestyle runner of the Nike Overbreak SP 'Light Bone Rift Blue' consists of a neutral colorway between the sneaker's upper and tooling. The tooling consists of a uniquely textured React foam midsole taken from the Nike OverReact and on the top is an old school inspired build of an off-white textile base with tonal synthetic suede overlays and a metallic silver Swoosh. Mixing colors of royal blue on the collar lining and leather heel tab are branded with an embroidered Nike wordmark.
Nike Space Hippie 01 Electric Green, Nike, DJ3056-004, 130, 52, 47, 47, 6374fd7803a96e36ed3d3b76, Nike Space Hippie 01, Vast Grey/Black-White-Electric Green, 2021-09-21, Built with at least 50% recycled materials the Space Hippie 01 'Electric Green' is a sustainable lifestyle shoe. Incorporating Space Waste Yarn made up of plastic water bottles T-shirts and yarn scarps the fully recycled FlyKnit upper appears in green highlighted by Electric Green on the Swoosh branding and lacing system. A heel pull-loop is included for easy on and off while underfoot a Crater foam midsole provides cushioning built with a mix of Nike Grind and standard foams.
Nike Air Tailwind 79 Stranger Things Sail Upside Down Pack, Nike, CJ6110-100, 120, 150, 99, 99, 6374fd7803a96e36ed3d3b77, Nike Air Tailwind 79, Sail/Sail-Deep Royal Blue-Sail, 2019-08-13, The Stranger Things x Air Tailwind 79 QS 'Upside Down' released in August 2019 alongside two other similarly styled shoes. Based on the third season of the show the shoe sports a simple Sail fabric upper that can be burned away to reveal a blue denim construction. The tongue tag sports co-branding with unique detailing on the insoles specific to the season—including 'Suzie -- do you copy?' and sketches of the machine at the center of the season. The shoe released in unique packaging.
Nike M2K Tekno Light Bone Turf Orange, Nike, CI2969-001, 100, 67, 62, 62, 6374fd7803a96e36ed3d3b7a, Nike M2K Tekno, Light Bone/Metallic Silver-Turf Orange, 2019-02-23, Drawn from the Air Monarch the M2K Tekno 'Light Bone' features a colorway fit for its early 2000s predecessor. The shoe's leather and textile upper emerges with a Light Bone and black base complemented by green underlays. Bright orange hits accents the inner lining heel pull-loop and TPU heel counter while underfoot a sculpted Phylon foam midsole provides cushioning giving way to a non-marking outsole for traction.
Nike Air Kukini Spiridon Cage 2 Stussy Black, Nike, CJ9918-001, 170, 101, 94, 94, 6374fd7803a96e36ed3d3b7b, Nike Air Kukini Spiridon Cage 2, Black/White-Bright Cactus, 2020-07-24, Nike teamed up with the streetwear brand to create the Stussy x Air Zoom Spiridon KK 'Bright Cactus.' Inspired by the Air Kukini the shoe's hybrid construction emerges with a black mesh base bolstered by a web-like TPU overlay throughout the construction. Patent leather overlays the Nike-branded heel with Stussy's classic script on the tongue in an embroidered fashion. Underfoot caged Zoom Air in the heel of the Phylite midsole provides cushioning.
Nike ZoomX Vaporfly Next% Gyakusou Green, Nike, CT4894-300, 290, 190, 159, 159, 6374fd7803a96e36ed3d3b7d, Nike ZoomX Vaporfly Next%, Midnight Spruce/Sail-Deep Burgundy, 2021-07-09, The Gyakusou x ZoomX Vaporfly NEXT% 'Midnight Spruce Burgundy' was designed in collaboration with Jun Takahashi's running club. The shoe's upper is built with VaporWeave bolstered by no-sew overlays and finished in a subdued series of hues. The lateral forefoot includes 'Gyakusou International Running Association' with further 'Gyakusou' branding on the quarter panel. Underfoot a ZoomX foam midsole provides cushioning working with a carbon-fiber spring plate for energy return giving way to flex grooves on the rubber outsole.
Nike Killshot OG Sail Black, Nike, DC7627-100, 90, 65, 37, 37, 6374fd7803a96e36ed3d3b7e, Nike Killshot OG, Sail/Black, 2021-03-23, Featuring a look modeled after the 1979 performance tennis shoe the Killshot OG 'Team Orange Black' released in March 2021. The shoe's mesh upper appears in Team Orange with off-white suede overlaying the toe and heel. Black leather contrasts the Swoosh and branded heel patch while a padded collar and exposed-foam tongue bolster the design. A rubber cupsole anchors the fit underfoot.
Nike Overbreak SP Pollen Rise, Nike, DA9784-201, 140, 93, 90, 90, 6374fd7803a96e36ed3d3b7f, Nike Overbreak SP, Pollen Rise/Neptune Green, 2021-05-06, The Overbreak SP 'Pollen Rise' combines a vintage aesthetic with modern performance. Sporting a vibrant look the shoe's upper is built with textile supported by a translucent toe cap and overlaid by tonal suede. The heel patch and Swoosh branding contrast the look in Neptune Green while underfoot an OverReact-style sculpted React foam midsole provides cushioning.
Nike ZoomX Vaporfly Next% 2 BRS Tiger, Nike, DM7601-100, 260, 125, 127, 127, 6374fd7803a96e36ed3d3b81, Nike ZoomX Vaporfly Next% 2, White/Black/University Gold/Orange, 2021-07-29, Drawing from Nike history the ZoomX Vaporfly NEXT% 2 'Blue Ribbon Sports' emerges with a unique look. Built with textile the shoe's upper sports a white base with Blue Ribbon Sports—Nike's original name—getting a callout via a BRS graphic on the heel. That graphic also gives the nod to the brand's first ever retail door while the tongue and forefoot overlays highlight the look via tiger stripes. Underfoot ZoomX foam provides cushioning with a full-length carbon fiber plate providing energy return.
Nike Zoom Fly Off-White Black Silver, Nike, AJ4588-001, 170, 273, 228, 215, 6374fd7803a96e36ed3d3b82, Nike Zoom Fly, Black/White-Cone, 2018-10-13, The OFF-WHITE x Zoom Fly SP ‘Black’ offers a loose take on the performance runner. Accented by an unlined translucent upper with Virgil Abloh’s classic text on the shoe’s medial side the shoe also features prominent stitch detailing most conspicuously on the white Swoosh. A black Lunarlon midsole augmented with a carbon-infused nylon plate displays the word ‘FOAM’ printed on the lateral side.
Nike Air Presto South Korea, Nike, CJ1229-100, 130, 48, 53, 53, 6374fd7803a96e36ed3d3b85, Nike Air Presto, White/Metallic Gold-Black-Red Orbit, 2020-05-15, Drawing from the kits of the South Korean national team the Air Presto 'South Korea' emerges with a bold design. The shoe's stretch-textile upper sports tiger stripes throughout its construction while the lacing cage and heel panel sport a gradient mix of red and blue. The heel also includes the South Korean flag while underfoot the rubber outsoles are mismatched between the shoes.
Nike Classic Cortez Stranger Things Independence Day Pack, Nike, CK1907-600, 120, 121, 74, 70, 6374fd7803a96e36ed3d3b8a, Nike Classic Cortez, Red/White, 2019-07-12, The Stranger Things x Cortez 'OG Collection' released as part of the OG Collection pack to coincide with season three of Netflix's Stranger Things. The shoe plays to the season's Independence Day setting with a red leather upper complemented by a star-printed sockliner. Contrasted by white on the Swoosh heel patch and tongue the tongue tag calls out the show with '1985' across the heels. Underfoot the striped foam midsole gives way to a herringbone traction pattern on the outsole.
