shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Kyrie 7 1 World 1 People Electric Yellow (GS), Nike, CT4080-700, 110, 141, 100, 100, 6374fd9903a96e36ed3d4646, Nike Kyrie 7, Yellow Strike/Black/Green Abyss/Bright Crimson, 2021-09-03, The Kyrie 7 GS '1 World 1 People' is a grade-school shoe with a vibrant colorway. Built with mesh the shoe's upper sports a yellow base showing off an abstract multicolor print visible through the textile underlay. The TPU fins worked into the lacing system appear in mismatched fashion sporting embossed peace sign and All-Seeing Eye graphics. The heel overlay adds '1 World 1 People' while underfoot a foam midsole provides cushioning giving way to a data-informed rubber outsole for traction.
Nike Air Force 1 Low Shadow Kindness Day (2020) (W), Nike, DC2199-100, 120, 119, 140, 99, 6374fd9903a96e36ed3d464a, Nike Air Force 1 Low Shadow, White/Light Armory Blue Heather-Laser Orange-Summit White, 2020-11-13, Releasing to celebrate World Kindness Day the Wmns Air Force 1 Shadow 'Be Kind' brings a reconstructed build to its classic basketball design. The shoe's upper is built with a white leather base complemented by two eyestays two Swooshes and two heel patches. One of those patches includes 'Be Kind' while the doubled-up look continues onto the Air branding on the heel of the midsole. A concentric rubber outsole provides traction.
Nike Air Force 1 High LE Triple White (GS), Nike, DH2943-111, 100, 50, 49, 49, 6374fd9903a96e36ed3d464b, Nike Air Force 1 High LE, White/White/White, 2021-05-05, The Air Force 1 High LE GS 'Triple White' brings a clean colorway to the classic basketball silhouette. Emerging in grade-school sizes the shoe's leather upper appears entirely in white supported by an adjustable ankle strap and high-cut padded collar. Perforations on the toe box are included for breathability while underfoot the tonal rubber cupsole incorporates both a foam wedge and encapsulated Air to provide cushioning. A concentric rubber outsole offers traction.
Jordan 1 High FlyEase Bred White Toe, Jordan, CQ3835-001, 140, 160, 138, 123, 6374fd9903a96e36ed3d464e, Jordan 1 High FlyEase, Black/Gym Red-White, 2019-11-01, The Air Jordan 1 High FlyEase 'Black Toe' maintains the classic look of the original 1985 model modified with FlyEase functionality for quick and easy access. In addition to an adjustable ankle strap the collar comes with zippered detailing allowing the top to fold down to create a wide entry for the foot. The rest of the upper is built with a combination of black and Gym red leather complete with a white leather toe box.
Jordan 1 Low Pollen, Jordan, 553558-171, 100, 125, 144, 135, 6374fd9903a96e36ed3d4657, Jordan 1 Low, White/Pollen, 2021-08-21, The Air Jordan 1 Low 'Pollen' gives a new iteration of the iconic shoe design updated in White and Pollen. Its upper spotlights a leather base with overlays and the signature Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a breathable nylon tongue. The Air-sole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Retro High Satin Snake Chicago (W), Jordan, CD0461-601, 170, 154, 110, 110, 6374fd9903a96e36ed3d4659, Jordan 1 Retro High, Gym Red/White-Black, 2020-08-06, A follow-up to the 2019 'Satin Black Toe' the Wmns Air Jordan 1 Retro High OG 'Satin Red' released in August 2020. The shoe emerges with flipped color-blocking although it's finished in the same mix of red black and white. A snakeskin texture marks the heel collar and Swoosh branding while the tongue and inner lining are made with satin to give the shoe its name. A white Air midsole provides cushioning underfoot.
Nike Air Force 1 Low SP Undefeated 5 On It Blue Yellow Croc, Nike, DM8462-400, 120, 73, 80, 67, 6374fd9903a96e36ed3d465b, Nike Air Force 1 Low SP, Court Blue/White-Goldtone, 2021-09-08, Undefeated drew inspiration from the sneaker style of the '90s and 2000s with their mixed material Undefeated x Air Force 1 Low SP. The lateral side has a yellow canvas quarter panel with a white patent leather Swoosh while its adjacent side features a yellow canvas Swoosh and a white leather base. With added details of croc-embossed blue leather overlays and a matching nylon tongue. The classic Five Strikes of Undefeated appear on the heel and tongue tag with a cream-hued rubber cupsole and Air-sole cushioning.
Jordan 1 Mid SE Corduroy Sail, Jordan, DA8009-108, 130, 115, 100, 100, 6374fd9903a96e36ed3d465c, Jordan 1 Mid SE, Sail/Orange Quartz-White-Orange, 2021-07-28, The Wmns Air Jordan 1 Mid SE 'Corduroy' brings an updated construction to the sneaker that started it all. Rather than leather the shoe's upper is built with corduroy finished in a mix of off-white and peach with bright orange highlighting the synthetic suede Swoosh on the side wall. Suede also marks the tongue and 'Wings' logo while underfoot a white rubber cupsole houses Air in the heel for cushioning. A concentric rubber outsole offers traction.
Jordan 1 Low Crimson Tint, Jordan, 553558-034, 90, 105, 88, 88, 6374fd9903a96e36ed3d465d, Jordan 1 Low, Black/Crimson Tint-White, 2021-06-21, The Air Jordan 1 Low 'Crimson Tint' displays a new take of the legendary shoe design updated in Black and Crimson Tint. Its upper spotlights a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon woven tongue. The midsole is built on top of a rubber outsole with a circular design for traction.
Jordan 1 Mid Dutch Green (W), Jordan, CZ0774-300, 130, 248, 263, 222, 6374fd9903a96e36ed3d465f, Jordan 1 Mid, Dutch Green/Black-Barely Green, 2021-04-12, The Wmns Air Jordan 1 Mid SE 'Dutch Green' brings a pastel look to the classic basketball silhouette. Built with leather the shoe's upper sports a pale green finish overlaid by darker green leather and contrasted by black on the Swoosh branding. The laces accent the design in pink matched by the tongue tag while underfoot a white Air midsole provides cushioning. A concentric rubber outsole is included for traction.
Jordan 1 Mid University Gold, Jordan, 554724-170, 115, 114, 105, 95, 6374fd9903a96e36ed3d4661, Jordan 1 Mid, White/University Gold-Black, 2021-01-30, The Air Jordan 1 Mid 'University Gold' gives a new iteration of the iconic shoe design updated in White and Black. Its upper spotlights a leather base with overlays and the signature Jordan Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon woven tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Nike Air Force 1 Low Shadow Sail Pink Glaze (W), Nike, CI0919-111, 110, 101, 85, 49, 6374fd9903a96e36ed3d4663, Nike Air Force 1 Low Shadow, Sail/Orange Chalk/Dark Obsidian/Pink Glaze, 2021-10-18, Updating the sneaker icon with a layered DIY-inspired aesthetic is the Nike women's Air Force 1 Shadow 'Orange Chalk Pink Glaze.' The low-top features an off-white leather upper with contrasting pastel accents on doubled-up eyestays Swooshes back tabs and forefoot and heel overlays. A slightly exaggerated midsole features a Nike Air heel unit encapsulated in a foam wedge that offers lightweight cushioning. On the bottom is a modified cored-out rubber outsole.
Jordan 1 Low SE Denim, Jordan, DH1259-400, 110, 124, 109, 109, 6374fd9903a96e36ed3d4665, Jordan 1 Low SE, Midnight Navy/University Red/White/Hemp, 2021-09-09, The Air Jordan 1 Low SE 'Denim' gives a new iteration of the legendary shoe design redesigned in Midnight Navy and Muslin. Its upper accentuates a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a nylon contstructed tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Low OG Neutral Grey (2021) (W), Jordan, CZ0775-100, 130, 157, 164, 160, 6374fd9903a96e36ed3d4669, Jordan 1 Low OG, White/White-Neutral Grey, 2021-06-24, One of the original low-top colorways from 1985 the women's Air Jordan 1 Retro Low OG 'Neutral Grey' released in June 2021. Built with a leather base the shoe's upper appears in white complemented by grey on the Swoosh and heel patch which are constructed with suede. The usual perforations on the toe box provide breathability while underfoot Air in the rubber cupsole provides cushioning. More grey marks the concentric rubber outsole which offers traction.
adidas Yeezy Foam RNR Onyx (Infants), adidas, HP5346, 40, 108, 115, 115, 6374fd9903a96e36ed3d466b, adidas Yeezy Foam RNR, Onyx/Onyx/Onyx, 2022-06-08, A futuristic slip-on built with optimal traction and comfort in mind the adidas Yeezy Foam Runner Infants ‘Onyx’ is a soft breathable clog for tiny feet. The textured footbed and sculpted heel deliver a snug easy fit in this molded one-piece upper built with injected EVA foam. The all-black finish is accented by subtle adidas branding on the outsole.
Nike Air Force 1 Low SP Undefeated Ballistic Dunk vs. AF1, Nike, DH3064-300, 140, 141, 130, 130, 6374fd9903a96e36ed3d466c, Nike Air Force 1 Low SP, Cargo Khaki/Black, 2021-06-18, The Undefeated x Air Force 1 Low SP released as part of the Dunk vs. AF-1 pack. Inspired by a very limited Dunk HIgh collaboration from 2003—and reissued in 2013—the shoe emerges with a ballistic mesh construction on the upper finished in olive green and overlaid by tonal leather. Black Swoosh branding contrasts the side wall while the lateral heel and woven tongue tag include a Five Strikes logo. 'Dunk vs. AF-1' emerges on the insole and underfoot the off-white midsole houses Air in the heel for cushioning giving way to a concentric rubber outsole for traction.
Nike Air Force 1 Low Experimental Halloween, Nike, DC8904-001, 130, 123, 113, 113, 6374fd9903a96e36ed3d466d, Nike Air Force 1 Low Experimental, Black/Black-Starfish-White, 2021-10-21, Bringing a reconstructed build with unique details is the Nike Air Force 1 Experimental 'Halloween.' Drawcord lacing tightens a vacuum-sealed glow-in-the-dark upper made from synthetic molded foam and is covered in an all-over graphic print made up of staring eyes. The low-top has webbing pull tabs in orange and black are on the heel and exposed foam tongue. It's built on a translucent rubber cupsole that similarly glows green when it's dark.
Nike Air Force 1 Low Stussy Black, Nike, CZ9084-001, 130, 193, 180, 180, 6374fd9903a96e36ed3d466e, Nike Air Force 1 Low, Black/Black, 2020-12-11, The Stussy x Air Force 1 Low 'Triple Black' brings a monochromatic look to its classic basketball construction. Built with the help of the Southern California streetewear brand the shoe replaces its leather build with hemp finished in black. A split-embroidered Swoosh marks the side wall while the toe box includes the Stussy double S logo. Stussy's World Tour iconography marks the tongue tag while underfoot the classic Air midsole provides cushioning.
Jordan 1 Retro High Bloodline, Jordan, 555088-062, 160, 249, 200, 185, 6374fd9903a96e36ed3d466f, Jordan 1 Retro High, Black/Gym Red-White, 2019-11-29, Releasing on Black Friday 2019 the Air Jordan 1 High Retro OG 'Bloodline' offers a remixed version of the silhouette’s OG black and red colorway – a design that looms large in the legacy of the Jordan franchise. In addition to the double-layered construction of the sneaker’s tumbled leather upper the sockliner is printed with the question ‘Who said man was not meant to fly?’
Jordan 1 Retro High OG Dark Marine Blue (PS), Jordan, AQ2664-404, 80, 80, 70, 70, 6374fd9903a96e36ed3d4670, Jordan 1 Retro High OG, Dark Marina Blue/Black-White, 2022-02-16, The Air Jordan 1 Retro High OG PS 'Dark Marina Blue' is high-top made for kids. Delivering a simplistic two-tone colorway the all-leather upper combines a black base with contrasting overlays in a deep blue finish. A retro Wings logo is imprinted on the collar flap while a woven Nike tag is on the nylon tongue. It's built on a sturdy rubber cupsole with crisp white sidewalls and a blue rubber outsole.
Nike Air Force 1 Low Orange Skeleton Halloween (2020), Nike, CU8067-800, 130, 115, 130, 130, 6374fd9903a96e36ed3d4671, Nike Air Force 1 Low, Starfish/White-Black, 2020-10-28, Drawing from a 2018 design the Air Force 1 Low 'Orange Skeleton' released in October 2020 with a look fit for the fall holiday. The shoe's upper is built with leather finished in Starfish and highlighted by a skeletal foot across the side wall. Perforations on the toe box provide breathability while the custom sockliner includes a top-down skeletal view. Underfoot the semitranslucent rubber sole unit includes Air for cushioning and a glow-in-the-dark finish.
Jordan 1 Mid SE Union Black Toe, Jordan, 852542-100, 120, 139, 133, 100, 6374fd9903a96e36ed3d4672, Jordan 1 Mid, White/Black-Light Smoke Grey-Gym Red, 2020-08-28, The Air Jordan 1 Mid SE 'Red Black Toe' displays a new iteration of the iconic sneaker design updated in White and Black. Its upper accentuates a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon woven tongue. The Air-sole is built on top of a rubber outsole with a circular design for traction.
Jordan 1 Retro High Zoom Zen Green, Jordan, CK6637-002, 175, 135, 135, 135, 6374fd9903a96e36ed3d4674, Jordan 1 Retro High, Black/Black-Tomatillo-Rage-Green, 2020-08-14, The Air Jordan 1 High Zoom 'Zen Green' sports a vibrant contrasting look on its classic basketball build. The shoe's upper emerges with a hairy suede base in green overlaid by black leather and accented by prominent stitching around the quarter panel. Underfoot the midsole houses Zoom Air in place of the usual Nike Air while the translucent outsole sports a vibrant finish.
