,qid,docid,docno,rank,score,text,shoeName,query,relevance score
1225,6,1343,6374fd7803a96e36ed3d39a0,7,10.61654679,The Wmns Zoom Fly 3 'Photon Team Orange' is a long-distance shoe with a pastel look. Inspired by the Nike Vaporfly the shoe's upper is built with Vaporweave finished in a translucent fashion that showcases the internal arch band that's integrated into the lacing system. Underfoot the React foam midsole provides cushioning working with a carbon fiber plate for stability.,Nike Zoom Fly 3 Photon Dust (W),I need a pair of carbon plated shoes,5
1226,6,1243,6374ff50c30ceb3748b48988,8,10.50137128,The Air Jordan 11 Retro Low 'UNC' features a colorway modeled after Michael Jordan's alma mater. The University of North Carolina look is created through a white mesh upper and a University Blue patent leather overlay that covers the base of the shoe. The carbon fiber shank plate features more University Blue as do the outsole inserts on the translucent outsole.,Jordan 11 Retro Low University Blue (2017),I need a pair of carbon plated shoes,4
1227,6,3032,6374fd4703a96e36ed3d19d0,9,10.50137128,The Zoom Vaporfly 4% Flyknit ‘Bright Crimson’ showcases a vibrant eye-catching hue on its knit upper accented with an Ice Blue signature Swoosh. The marathon running shoe sits atop a lightweight and responsive ZoomX foam midsole said to save runners 4% energy. Embedded in midsole is a full-length carbon fiber plate for extra spring.,Nike Zoom VaporFly 4% Flyknit Bright Crimson,I need a pair of carbon plated shoes,5
1228,6,3037,6374fd4703a96e36ed3d19da,10,10.39058203,Built to meet the demands of world-class marathon runners the Zoom VaporFly 4% ‘Bright Crimson’ showcases a bold red hue on a breathable Flyknit upper. Contrasting black hits appear on the shoe’s signature Swoosh and two-tone midsole constructed from ultralight ZoomX foam. Finally a full-length carbon fiber plate delivers a feeling of forward propulsion.,Nike Zoom Vaporfly 4% Bright Crimson,I need a pair of carbon plated shoes,5
1229,6,3038,6374fd4703a96e36ed3d19de,11,10.39058203,The ZoomX VaporFly NEXT% 'Sail' brings a subdued colorway to the performance runner. The shoe's upper is built with VaporWeave with a translucent forefoot and quarter panel accenting the design. Black contrasts the dual Swoosh branding while underfoot the ZoomX foam midsole includes a curved full-length carbon-fiber plate for energy return. A rubber outsole is included for traction.,Nike ZoomX Vaporfly Next% Sail Black,I need a pair of carbon plated shoes,5
1230,6,385,6374ff4bc30ceb3748b4858b,12,10.38547762,The ZoomX VaporFly NEXT% 'Valerian Blue' is a performance runner with a vibrant look. Built with the engineered woven mesh known as VaporWeave the upper appears in Valerian Blue accented by purple on the eyestay and Vapour Green on the Swoosh branding. Underfoot more Vapour Green emerges on the ZoomX midsole which incorporates a full-length carbon fiber plate. Flex grooves on the outsole provide traction.,Nike ZoomX Vaporfly Next% Valerian Blue,I need a pair of carbon plated shoes,5
1231,6,3030,6374fd4703a96e36ed3d19ce,13,10.2851849,Part of a five-shoe collection the ZoomX Vaporfly NEXT% 'Ekiden Zoom Pack' released for Japan's Ekiden relay race. The shoe's VaporWeave upper appears in Aurora on the right shoe with Hyper Crimson on the left. The inverse colors emerge on the ZoomX foam midsole underfoot which incorporates a full-length carbon fiber plate for stability. A tapered heel is included for a more natural stride.,Nike ZoomX Vaporfly Next% Ekiden,I need a pair of carbon plated shoes,5
1232,6,634,6374fd6e03a96e36ed3d339e,14,10.1778765,The OFF-WHITE x Zoom Fly SP ‘Black’ offers a loose take on the performance runner. Accented by an unlined translucent upper with Virgil Abloh’s classic text on the shoe’s medial side the shoe also features prominent stitch detailing most conspicuously on the white Swoosh. A black Lunarlon midsole augmented with a carbon-infused nylon plate displays the word ‘FOAM’ printed on the lateral side.,Nike Zoom Fly Off-White Black Silver,I need a pair of carbon plated shoes,5
1233,6,1264,6374ff50c30ceb3748b489ad,15,10.0718099,The Air Jordan 11 Retro Low 'Concord' brings the OG colorway to a low-top construction. The shoe's upper is built with ballistic mesh finished in white and overlaid by black patent leather on the mudguard. Underfoot the phylon midsole incorporates full-length Air for cushioning working with a carbon-fiber plate for stability. The titular Concord emerges on the herringbone pods that provide traction on the outsole.,Jordan 11 Retro Low Concord,I need a pair of carbon plated shoes,4
1234,6,696,6374fd6e03a96e36ed3d34d8,16,9.97363936,The Air Zoom Alphafly Next% 'Watermelon' is a technical running shoe with a pastel colorway. The shoe's upper is built with AtomKnit which builds on Flyknit finished in white and complemented by the Swoosh branding in red. Underfoot the shoe's ZoomX foam midsole appears in green to give the shoe its name working with dual Zoom Air units in the forefoot for cushioning. A full-length carbon fiber plate offers stability.,Nike Air Zoom Alphafly Next% Watermelon,I need a pair of carbon plated shoes,5
1235,6,1181,6374ff50c30ceb3748b4890b,17,9.969855011,The Air Jordan 11 Retro ‘Bred’ 2012 puts the iconic 'Bred' color scheme on Michael Jordan's 11th signature shoe. Featuring a black mesh upper supported by black patent leather overlays the Varsity Red outsole and Jumpman branding bring color to the design. A white midsole holds a carbon fiber shank plate for added stability while also completing the familiar colorway.,Jordan 11 Retro Playoffs (2012),I need a pair of carbon plated shoes,4
1236,6,680,6374fd6e03a96e36ed3d34ac,18,9.964957279,Paying tribute to Nike's predecessor the ZoomX Vaporfly NEXT% 'Blue Ribbon Sports' emerges with a graphic print throughout its construction. The design marks the VaporWeave upper which is secured by off-center lacing and sports a wider toe box for support. Underfoot a stacked ZoomX foam midsole provides cushioning working with a carbon fiber plate for stability. The rubber outsole sports vertical flex grooves for flexible traction.,Nike ZoomX Vaporfly Next Blue Ribbon Sports Blue,I need a pair of carbon plated shoes,5
1237,6,415,6374ff4bc30ceb3748b485d6,19,9.869943573,The Wmns Air Zoom Alphafly Next% 'Lime Blast' brings a two-tone look to its bold performance construction. The shoe's upper is built with AtomKnit a lighter more breathable version of Flyknit with a heel pull-loop for easy on and off. A Lime Blast Swoosh accents the look matched underfoot by the ZoomX midsode which includes Zoom Air in the forefoot for cushioning. A full-length carbon fiber plate is included for stability.,Nike Air Zoom Alphafly Next% Black Electric Green (W),I need a pair of carbon plated shoes,5
1238,6,3016,6374fd4703a96e36ed3d1b28,20,9.869943573,The Air Zoom Alphafly NEXT% 'Volt' is a performance runner with a vibrant look. The shoe's upper is built with AtomKnit finished in Volt and contrasted by a black Swoosh that adds topographic lines to the design. Tongue and heel pull-loops are included for easy on and off while underfoot a two-tone ZoomX foam midsole works with visible Zoom Air in the forefoot to provide cushioning. A full-length carbon fiber plate is included for stability.,Nike Air Zoom Alphafly Next% Volt,I need a pair of carbon plated shoes,5
1239,6,3034,6374fd4703a96e36ed3d19d4,21,9.869943573,Looking to Nike's origins the ZoomX Vaporfly NEXT% 'Blue Ribbon Sports' features the brand's original name on the lateral side of the heel. Built with Vaporweave the shoe's upper includes designs that pay tribute to Blue Ribbon Sports' late 60s storefront with the store's address on the medial side. Underfoot a ZoomX foam midsole provides cushioning working with a full-length carbon fiber plate for stability.,Nike ZoomX Vaporfly Next% Blue Ribbon Sports White,I need a pair of carbon plated shoes,5
1240,6,3036,6374fd4703a96e36ed3d19d8,22,9.869943573,The Zoom Vaporfly 4% Flyknit 'Ekiden' features a vibrant accent on its updated performance construction. The shoe's upper is built with Flyknit mesh finished in white. Flash Crimson brings color to the prominent side wall Swoosh which continues down onto the midsole with more Flash Crimson on the heel pull-loop. A ZoomX foam midsole underfoot sports speckled detailing with a carbon-fiber plate adding further support.,Nike Vaporfly 4% Flyknit Ekiden Pack,I need a pair of carbon plated shoes,5
1241,6,3033,6374fd4703a96e36ed3d19d1,23,9.676010143,The Zoom Vaporfly 4% Flyknit 'Mo Farah' was inspired by British gold medal runner Mo Farah one of the most successful long-distance runners in history. Releasing in time for the 2019 London Marathon the shoe's Flyknit upper appears in Bright Crimson with the ZoomX foam midsole sporting a Bright Crimson to sapphire gradient. Supported by an asymmetrical lacing system up top a carbon-fiber plate underfoot is included for energy return.,Nike VaporFly 4% Flyknit London Marathon (2019),I need a pair of carbon plated shoes,5
1242,6,291,6374ff4bc30ceb3748b4843e,24,9.52221194,The adidas Futurecraft 4D FF ‘White’ places the spotlight on its lattice-like midsole in Ash Green developed by using light and oxygen through an innovative process called Digital Light Synthesis which eliminates the need for prototyping molds. Up top a breathable Primeknit build in white is accented by tonal three-stripes and contrast stitch detailing.,adidas FutureCraft 4D White Ash Green (F&F),I need a pair of carbon plated shoes,0
1243,6,331,6374ff4bc30ceb3748b484bb,25,9.52221194,The adidas Futurecraft 4D FF ‘White’ places the spotlight on its lattice-like midsole in Ash Green developed by using light and oxygen through an innovative process called Digital Light Synthesis which eliminates the need for prototyping molds. Up top a breathable Primeknit build in white is accented by tonal three-stripes and contrast stitch detailing.,adidas Futurecraft 4D White Ash Green,I need a pair of carbon plated shoes,0
1244,6,1791,6374fd8803a96e36ed3d3e5e,26,9.391536329,The UltraBoost Clima Limited ‘Carbon’ pairs adidas’ Boost cushioning with Clima cooling technology utilizing an open-weave upper with moisture-wicking fibers that allow the foot to stay dry and cool. The running shoe’s black Primeknit construction is matched by a flexible midfoot cage and molded heel counter along with a Boost midsole coated in black.,adidas Ultra Boost Clima Black,I need a pair of carbon plated shoes,0
